k,kind,model,cv_score,features,best_params,accuracy,balanced_accuracy,precision
7,top+1,RandomForest,-210.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6193333333333334,0.6189046189396957,0.6436766364014006
7,top+1,LightGBM,-220.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.6206666666666667,0.6204859526668055,0.628324657798342
7,top+2,SVM_RBF,-220.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__C': np.float64(0.15166336526237675), 'clf__gamma': np.float64(0.109860831937539)}",0.6303333333333333,0.6300707786775704,0.6439581992583739
6,rand_0,LogRegl1,-225.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]",{'clf__C': np.float64(0.16644299518966227)},0.5766666666666667,0.5766103985979328,0.576024905239303
6,rand_0,LogRegl2,-245.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5793333333333334,0.5792804610396418,0.5784334326346775
6,top+1,LogRegl2,-250.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.014177255479383569)},0.5616666666666666,0.5615766112229821,0.5620581840721948
6,top+2,LogRegl1,-250.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(0.041924993150460804)},0.5613333333333334,0.5612066651059971,0.5631331422560436
6,top+1,LogRegl1,-250.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.6393794237097356)},0.5606666666666668,0.5605879221903886,0.5607445933426222
7,rand_0,XGBoost,-255.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.6126666666666667,0.6123391286633164,0.6306145798465731
7,rand_0,RandomForest,-260.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.6073333333333334,0.6068610731889205,0.6334129261930084
7,rand_2,RandomForest,-265.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 295}",0.5963333333333333,0.5960621546967124,0.6065824828664869
7,rand_0,GradientBoosting,-275.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.012447420336780599), 'clf__max_depth': 2, 'clf__n_estimators': 362, 'clf__subsample': np.float64(0.7694648776168372)}",0.6153333333333333,0.6149605301266827,0.6362315909520381
7,rand_2,SVM_RBF,-280.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__C': np.float64(83.01235711169913), 'clf__gamma': np.float64(0.001761619320235845)}",0.5916666666666667,0.590920627948283,0.6305533723401159
6,top+2,LogRegl2,-285.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(0.041924993150460804)},0.558,0.5578879189117734,0.5589099540638202
7,rand_2,XGBoost,-300.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5986666666666667,0.5984075257159879,0.6082610632371952
7,rand_0,SVM_RBF,-310.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__C': np.float64(83.01235711169913), 'clf__gamma': np.float64(0.001761619320235845)}",0.605,0.6043083698258159,0.6471556063105358
6,rand_2,LogRegl2,-315.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.01305676922327696)},0.5546666666666668,0.5546165937594164,0.5534580029194777
7,rand_2,ExtraTrees,-320.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 11, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 439}",0.5946666666666666,0.5943247659374976,0.6077876850792285
7,rand_2,GradientBoosting,-320.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 3, 'clf__n_estimators': 316, 'clf__subsample': np.float64(0.7363207269058605)}",0.6016666666666667,0.6014122068430091,0.6111329633829254
7,rand_2,LightGBM,-325.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.6016666666666666,0.6013782393540525,0.6128940110323088
6,rand_1,LogRegl2,-330.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.014177255479383569)},0.5603333333333333,0.560308051610613,0.5587230071980805
6,rand_1,LogRegl1,-330.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5583333333333333,0.5582513448497127,0.5580152211210021
7,rand_0,LightGBM,-335.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.01659816376671886), 'clf__max_depth': 5, 'clf__n_estimators': 402, 'clf__num_leaves': 28, 'clf__subsample': np.float64(0.8698475964977794)}",0.6163333333333334,0.6160965496630443,0.628528620102305
6,rand_2,LogRegl1,-340.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.16644299518966227)},0.555,0.5549433053348968,0.553823165939208
7,top,LogRegl2,-370.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.02927482923116903)},0.5569999999999999,0.5569145834188883,0.5568049943834154
7,top,LogRegl1,-375.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.16644299518966227)},0.559,0.5589139553690781,0.5589419121514045
7,top+1,LogRegl1,-400.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(2.197148278547012)},0.564,0.5638854013800737,0.5652631636215193
7,top+1,LogRegl2,-405.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(0.041924993150460804)},0.5636666666666666,0.5635460691643274,0.5650403068700857
7,rand_1,LogRegl1,-410.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]",{'clf__C': np.float64(0.022468759419183908)},0.5603333333333333,0.5601806416627024,0.5622093516100802
7,rand_2,LogRegl1,-415.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.5579999999999999,0.5579705869011279,0.5561146603678969
7,rand_1,LogRegl2,-420.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]",{'clf__C': np.float64(0.6393794237097356)},0.5536666666666666,0.5535938034175744,0.5527300286970548
7,rand_2,LogRegl2,-435.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.16644299518966227)},0.5626666666666666,0.5626954296088937,0.5594339815628299
7,top+2,LogRegl2,-435.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']",{'clf__C': np.float64(0.014177255479383569)},0.576,0.5758983467236455,0.5769609715198113
7,top+2,LogRegl1,-445.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']",{'clf__C': np.float64(0.041924993150460804)},0.5783333333333333,0.5782350310565515,0.5795010334924112
7,rand_0,LogRegl2,-535.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.5696666666666667,0.5695301510958076,0.5714619042628244
7,rand_0,LogRegl1,-535.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5693333333333334,0.5691974723993737,0.5710440719811034
